id,Level 1,Level 2,Level 3,Column Text,UOM (simple),UOM,GHG,Lookup,GHG Conversion Factor 2019,valid_from,valid_to
1888,UK electricity for Evs,Cars (by size),Small car,Plug-in Hybrid Electric Vehicle,km,km,kg CO2,Small car km,0.04034,2019-01-01 00:00:00,2019-12-31 23:59:59
1889,UK electricity for Evs,Cars (by size),Small car,Plug-in Hybrid Electric Vehicle,km,km,kg N2O,Small car km,0.00022,2019-01-01 00:00:00,2019-12-31 23:59:59
1890,UK electricity for Evs,Cars (by size),Small car,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2e,Small car miles,0.06545,2019-01-01 00:00:00,2019-12-31 23:59:59
1891,UK electricity for Evs,Cars (by size),Small car,Plug-in Hybrid Electric Vehicle,miles,miles,kg CH4,Small car miles,0.00017,2019-01-01 00:00:00,2019-12-31 23:59:59
1892,UK electricity for Evs,Cars (by size),Small car,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2,Small car miles,0.06493,2019-01-01 00:00:00,2019-12-31 23:59:59
1893,UK electricity for Evs,Cars (by size),Small car,Plug-in Hybrid Electric Vehicle,miles,miles,kg N2O,Small car miles,0.00035,2019-01-01 00:00:00,2019-12-31 23:59:59
1894,UK electricity for Evs,Cars (by size),Small car,Battery Electric Vehicle,km,km,kg CO2e,Small car km,0.04567,2019-01-01 00:00:00,2019-12-31 23:59:59
1895,UK electricity for Evs,Cars (by size),Small car,Battery Electric Vehicle,km,km,kg CH4,Small car km,0.00012,2019-01-01 00:00:00,2019-12-31 23:59:59
1896,UK electricity for Evs,Cars (by size),Small car,Battery Electric Vehicle,km,km,kg CO2,Small car km,0.04531,2019-01-01 00:00:00,2019-12-31 23:59:59
1897,UK electricity for Evs,Cars (by size),Small car,Battery Electric Vehicle,km,km,kg N2O,Small car km,0.00024,2019-01-01 00:00:00,2019-12-31 23:59:59
1898,UK electricity for Evs,Cars (by size),Small car,Battery Electric Vehicle,miles,miles,kg CO2e,Small car miles,0.0735,2019-01-01 00:00:00,2019-12-31 23:59:59
1899,UK electricity for Evs,Cars (by size),Small car,Battery Electric Vehicle,miles,miles,kg CH4,Small car miles,0.00019,2019-01-01 00:00:00,2019-12-31 23:59:59
1900,UK electricity for Evs,Cars (by size),Small car,Battery Electric Vehicle,miles,miles,kg CO2,Small car miles,0.07292,2019-01-01 00:00:00,2019-12-31 23:59:59
1901,UK electricity for Evs,Cars (by size),Small car,Battery Electric Vehicle,miles,miles,kg N2O,Small car miles,0.00039,2019-01-01 00:00:00,2019-12-31 23:59:59
1902,UK electricity for Evs,Cars (by size),Medium car,Plug-in Hybrid Electric Vehicle,km,km,kg CO2e,Medium car km,0.03607,2019-01-01 00:00:00,2019-12-31 23:59:59
1903,UK electricity for Evs,Cars (by size),Medium car,Plug-in Hybrid Electric Vehicle,km,km,kg CH4,Medium car km,0.00009,2019-01-01 00:00:00,2019-12-31 23:59:59
1904,UK electricity for Evs,Cars (by size),Medium car,Plug-in Hybrid Electric Vehicle,km,km,kg CO2,Medium car km,0.03579,2019-01-01 00:00:00,2019-12-31 23:59:59
1905,UK electricity for Evs,Cars (by size),Medium car,Plug-in Hybrid Electric Vehicle,km,km,kg N2O,Medium car km,0.00019,2019-01-01 00:00:00,2019-12-31 23:59:59
1906,UK electricity for Evs,Cars (by size),Medium car,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2e,Medium car miles,0.05807,2019-01-01 00:00:00,2019-12-31 23:59:59
1907,UK electricity for Evs,Cars (by size),Medium car,Plug-in Hybrid Electric Vehicle,miles,miles,kg CH4,Medium car miles,0.00015,2019-01-01 00:00:00,2019-12-31 23:59:59
1908,UK electricity for Evs,Cars (by size),Medium car,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2,Medium car miles,0.05761,2019-01-01 00:00:00,2019-12-31 23:59:59
1909,UK electricity for Evs,Cars (by size),Medium car,Plug-in Hybrid Electric Vehicle,miles,miles,kg N2O,Medium car miles,0.00031,2019-01-01 00:00:00,2019-12-31 23:59:59
1910,UK electricity for Evs,Cars (by size),Medium car,Battery Electric Vehicle,km,km,kg CO2e,Medium car km,0.05317,2019-01-01 00:00:00,2019-12-31 23:59:59
1911,UK electricity for Evs,Cars (by size),Medium car,Battery Electric Vehicle,km,km,kg CH4,Medium car km,0.00014,2019-01-01 00:00:00,2019-12-31 23:59:59
1912,UK electricity for Evs,Cars (by size),Medium car,Battery Electric Vehicle,km,km,kg CO2,Medium car km,0.05275,2019-01-01 00:00:00,2019-12-31 23:59:59
1913,UK electricity for Evs,Cars (by size),Medium car,Battery Electric Vehicle,km,km,kg N2O,Medium car km,0.00028,2019-01-01 00:00:00,2019-12-31 23:59:59
1914,UK electricity for Evs,Cars (by size),Medium car,Battery Electric Vehicle,miles,miles,kg CO2e,Medium car miles,0.08557,2019-01-01 00:00:00,2019-12-31 23:59:59
1915,UK electricity for Evs,Cars (by size),Medium car,Battery Electric Vehicle,miles,miles,kg CH4,Medium car miles,0.00022,2019-01-01 00:00:00,2019-12-31 23:59:59
1916,UK electricity for Evs,Cars (by size),Medium car,Battery Electric Vehicle,miles,miles,kg CO2,Medium car miles,0.08489,2019-01-01 00:00:00,2019-12-31 23:59:59
1917,UK electricity for Evs,Cars (by size),Medium car,Battery Electric Vehicle,miles,miles,kg N2O,Medium car miles,0.00046,2019-01-01 00:00:00,2019-12-31 23:59:59
1918,UK electricity for Evs,Cars (by size),Large car,Plug-in Hybrid Electric Vehicle,km,km,kg CO2e,Large car km,0.04458,2019-01-01 00:00:00,2019-12-31 23:59:59
1919,UK electricity for Evs,Cars (by size),Large car,Plug-in Hybrid Electric Vehicle,km,km,kg CH4,Large car km,0.00011,2019-01-01 00:00:00,2019-12-31 23:59:59
1920,UK electricity for Evs,Cars (by size),Large car,Plug-in Hybrid Electric Vehicle,km,km,kg CO2,Large car km,0.04423,2019-01-01 00:00:00,2019-12-31 23:59:59
1921,UK electricity for Evs,Cars (by size),Large car,Plug-in Hybrid Electric Vehicle,km,km,kg N2O,Large car km,0.00024,2019-01-01 00:00:00,2019-12-31 23:59:59
1922,UK electricity for Evs,Cars (by size),Large car,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2e,Large car miles,0.07173,2019-01-01 00:00:00,2019-12-31 23:59:59
1923,UK electricity for Evs,Cars (by size),Large car,Plug-in Hybrid Electric Vehicle,miles,miles,kg CH4,Large car miles,0.00018,2019-01-01 00:00:00,2019-12-31 23:59:59
1924,UK electricity for Evs,Cars (by size),Large car,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2,Large car miles,0.07117,2019-01-01 00:00:00,2019-12-31 23:59:59
1925,UK electricity for Evs,Cars (by size),Large car,Plug-in Hybrid Electric Vehicle,miles,miles,kg N2O,Large car miles,0.00038,2019-01-01 00:00:00,2019-12-31 23:59:59
1926,UK electricity for Evs,Cars (by size),Large car,Battery Electric Vehicle,km,km,kg CO2e,Large car km,0.06688,2019-01-01 00:00:00,2019-12-31 23:59:59
1927,UK electricity for Evs,Cars (by size),Large car,Battery Electric Vehicle,km,km,kg CH4,Large car km,0.00017,2019-01-01 00:00:00,2019-12-31 23:59:59
1928,UK electricity for Evs,Cars (by size),Large car,Battery Electric Vehicle,km,km,kg CO2,Large car km,0.06635,2019-01-01 00:00:00,2019-12-31 23:59:59
1929,UK electricity for Evs,Cars (by size),Large car,Battery Electric Vehicle,km,km,kg N2O,Large car km,0.00036,2019-01-01 00:00:00,2019-12-31 23:59:59
1930,UK electricity for Evs,Cars (by size),Large car,Battery Electric Vehicle,miles,miles,kg CO2e,Large car miles,0.10764,2019-01-01 00:00:00,2019-12-31 23:59:59
1931,UK electricity for Evs,Cars (by size),Large car,Battery Electric Vehicle,miles,miles,kg CH4,Large car miles,0.00027,2019-01-01 00:00:00,2019-12-31 23:59:59
1932,UK electricity for Evs,Cars (by size),Large car,Battery Electric Vehicle,miles,miles,kg CO2,Large car miles,0.10679,2019-01-01 00:00:00,2019-12-31 23:59:59
1933,UK electricity for Evs,Cars (by size),Large car,Battery Electric Vehicle,miles,miles,kg N2O,Large car miles,0.00058,2019-01-01 00:00:00,2019-12-31 23:59:59
1934,UK electricity for Evs,Cars (by size),Average car,Plug-in Hybrid Electric Vehicle,km,km,kg CO2e,Average car km,0.04107,2019-01-01 00:00:00,2019-12-31 23:59:59
1935,UK electricity for Evs,Cars (by size),Average car,Plug-in Hybrid Electric Vehicle,km,km,kg CH4,Average car km,0.0001,2019-01-01 00:00:00,2019-12-31 23:59:59
1936,UK electricity for Evs,Cars (by size),Average car,Plug-in Hybrid Electric Vehicle,km,km,kg CO2,Average car km,0.04075,2019-01-01 00:00:00,2019-12-31 23:59:59
1937,UK electricity for Evs,Cars (by size),Average car,Plug-in Hybrid Electric Vehicle,km,km,kg N2O,Average car km,0.00022,2019-01-01 00:00:00,2019-12-31 23:59:59
1938,UK electricity for Evs,Cars (by size),Average car,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2e,Average car miles,0.0661,2019-01-01 00:00:00,2019-12-31 23:59:59
1939,UK electricity for Evs,Cars (by size),Average car,Plug-in Hybrid Electric Vehicle,miles,miles,kg CH4,Average car miles,0.00017,2019-01-01 00:00:00,2019-12-31 23:59:59
1940,UK electricity for Evs,Cars (by size),Average car,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2,Average car miles,0.06558,2019-01-01 00:00:00,2019-12-31 23:59:59
1941,UK electricity for Evs,Cars (by size),Average car,Plug-in Hybrid Electric Vehicle,miles,miles,kg N2O,Average car miles,0.00035,2019-01-01 00:00:00,2019-12-31 23:59:59
1942,UK electricity for Evs,Cars (by size),Average car,Battery Electric Vehicle,km,km,kg CO2e,Average car km,0.05549,2019-01-01 00:00:00,2019-12-31 23:59:59
1943,UK electricity for Evs,Cars (by size),Average car,Battery Electric Vehicle,km,km,kg CH4,Average car km,0.00014,2019-01-01 00:00:00,2019-12-31 23:59:59
1944,UK electricity for Evs,Cars (by size),Average car,Battery Electric Vehicle,km,km,kg CO2,Average car km,0.05505,2019-01-01 00:00:00,2019-12-31 23:59:59
1945,UK electricity for Evs,Cars (by size),Average car,Battery Electric Vehicle,km,km,kg N2O,Average car km,0.0003,2019-01-01 00:00:00,2019-12-31 23:59:59
1946,UK electricity for Evs,Cars (by size),Average car,Battery Electric Vehicle,miles,miles,kg CO2e,Average car miles,0.08931,2019-01-01 00:00:00,2019-12-31 23:59:59
1947,UK electricity for Evs,Cars (by size),Average car,Battery Electric Vehicle,miles,miles,kg CH4,Average car miles,0.00023,2019-01-01 00:00:00,2019-12-31 23:59:59
1948,UK electricity for Evs,Cars (by size),Average car,Battery Electric Vehicle,miles,miles,kg CO2,Average car miles,0.0886,2019-01-01 00:00:00,2019-12-31 23:59:59
1949,UK electricity for Evs,Cars (by size),Average car,Battery Electric Vehicle,miles,miles,kg N2O,Average car miles,0.00048,2019-01-01 00:00:00,2019-12-31 23:59:59
1950,UK electricity for Evs,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,km,km,kg CO2e,Class I (up to 1.305 tonnes) km,0.04238,2019-01-01 00:00:00,2019-12-31 23:59:59
1951,UK electricity for Evs,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,km,km,kg CH4,Class I (up to 1.305 tonnes) km,0.00011,2019-01-01 00:00:00,2019-12-31 23:59:59
1952,UK electricity for Evs,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,km,km,kg CO2,Class I (up to 1.305 tonnes) km,0.04204,2019-01-01 00:00:00,2019-12-31 23:59:59
1953,UK electricity for Evs,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,km,km,kg N2O,Class I (up to 1.305 tonnes) km,0.00023,2019-01-01 00:00:00,2019-12-31 23:59:59
1954,UK electricity for Evs,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,miles,miles,kg CO2e,Class I (up to 1.305 tonnes) miles,0.06821,2019-01-01 00:00:00,2019-12-31 23:59:59
1955,UK electricity for Evs,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,miles,miles,kg CH4,Class I (up to 1.305 tonnes) miles,0.00018,2019-01-01 00:00:00,2019-12-31 23:59:59
1956,UK electricity for Evs,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,miles,miles,kg CO2,Class I (up to 1.305 tonnes) miles,0.06766,2019-01-01 00:00:00,2019-12-31 23:59:59
1957,UK electricity for Evs,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,miles,miles,kg N2O,Class I (up to 1.305 tonnes) miles,0.00037,2019-01-01 00:00:00,2019-12-31 23:59:59
1958,UK electricity for Evs,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,tonne.km,tonne.km,kg CO2e,Class I (up to 1.305 tonnes) tonne.km,0.28948,2019-01-01 00:00:00,2019-12-31 23:59:59
1959,UK electricity for Evs,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,tonne.km,tonne.km,kg CH4,Class I (up to 1.305 tonnes) tonne.km,0.00074,2019-01-01 00:00:00,2019-12-31 23:59:59
1960,UK electricity for Evs,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,tonne.km,tonne.km,kg CO2,Class I (up to 1.305 tonnes) tonne.km,0.28719,2019-01-01 00:00:00,2019-12-31 23:59:59
1961,UK electricity for Evs,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,tonne.km,tonne.km,kg N2O,Class I (up to 1.305 tonnes) tonne.km,0.00155,2019-01-01 00:00:00,2019-12-31 23:59:59
1962,UK electricity for Evs,Vans,Class II (1.305 to 1.74 tonnes),Battery Electric Vehicle,km,km,kg CO2e,Class II (1.305 to 1.74 tonnes) km,0.05784,2019-01-01 00:00:00,2019-12-31 23:59:59
1963,UK electricity for Evs,Vans,Class II (1.305 to 1.74 tonnes),Battery Electric Vehicle,km,km,kg CH4,Class II (1.305 to 1.74 tonnes) km,0.00015,2019-01-01 00:00:00,2019-12-31 23:59:59
1964,UK electricity for Evs,Vans,Class II (1.305 to 1.74 tonnes),Battery Electric Vehicle,km,km,kg CO2,Class II (1.305 to 1.74 tonnes) km,0.05738,2019-01-01 00:00:00,2019-12-31 23:59:59
1965,UK electricity for Evs,Vans,Class II (1.305 to 1.74 tonnes),Battery Electric Vehicle,km,km,kg N2O,Class II (1.305 to 1.74 tonnes) km,0.00031,2019-01-01 00:00:00,2019-12-31 23:59:59
1966,UK electricity for Evs,Vans,Class II (1.305 to 1.74 tonnes),Battery Electric Vehicle,miles,miles,kg CO2e,Class II (1.305 to 1.74 tonnes) miles,0.09308,2019-01-01 00:00:00,2019-12-31 23:59:59
1967,UK electricity for Evs,Vans,Class II (1.305 to 1.74 tonnes),Battery Electric Vehicle,miles,miles,kg CH4,Class II (1.305 to 1.74 tonnes) miles,0.00024,2019-01-01 00:00:00,2019-12-31 23:59:59
1968,UK electricity for Evs,Vans,Class II (1.305 to 1.74 tonnes),Battery Electric Vehicle,miles,miles,kg CO2,Class II (1.305 to 1.74 tonnes) miles,0.09234,2019-01-01 00:00:00,2019-12-31 23:59:59
1969,UK electricity for Evs,Vans,Class II (1.305 to 1.74 tonnes),Battery Electric Vehicle,miles,miles,kg N2O,Class II (1.305 to 1.74 tonnes) miles,0.0005,2019-01-01 00:00:00,2019-12-31 23:59:59
1970,UK electricity for Evs,Vans,Class II (1.305 to 1.74 tonnes),Battery Electric Vehicle,tonne.km,tonne.km,kg CO2e,Class II (1.305 to 1.74 tonnes) tonne.km,0.33918,2019-01-01 00:00:00,2019-12-31 23:59:59
1971,UK electricity for Evs,Vans,Class II (1.305 to 1.74 tonnes),Battery Electric Vehicle,tonne.km,tonne.km,kg CH4,Class II (1.305 to 1.74 tonnes) tonne.km,0.00086,2019-01-01 00:00:00,2019-12-31 23:59:59
1972,UK electricity for Evs,Vans,Class II (1.305 to 1.74 tonnes),Battery Electric Vehicle,tonne.km,tonne.km,kg CO2,Class II (1.305 to 1.74 tonnes) tonne.km,0.3365,2019-01-01 00:00:00,2019-12-31 23:59:59
1973,UK electricity for Evs,Vans,Class II (1.305 to 1.74 tonnes),Battery Electric Vehicle,tonne.km,tonne.km,kg N2O,Class II (1.305 to 1.74 tonnes) tonne.km,0.00182,2019-01-01 00:00:00,2019-12-31 23:59:59
1974,UK electricity for Evs,Vans,Class III (1.74 to 3.5 tonnes),Battery Electric Vehicle,km,km,kg CO2e,Class III (1.74 to 3.5 tonnes) km,0.08425,2019-01-01 00:00:00,2019-12-31 23:59:59
1975,UK electricity for Evs,Vans,Class III (1.74 to 3.5 tonnes),Battery Electric Vehicle,km,km,kg CH4,Class III (1.74 to 3.5 tonnes) km,0.00021,2019-01-01 00:00:00,2019-12-31 23:59:59
1976,UK electricity for Evs,Vans,Class III (1.74 to 3.5 tonnes),Battery Electric Vehicle,km,km,kg CO2,Class III (1.74 to 3.5 tonnes) km,0.08359,2019-01-01 00:00:00,2019-12-31 23:59:59
1977,UK electricity for Evs,Vans,Class III (1.74 to 3.5 tonnes),Battery Electric Vehicle,km,km,kg N2O,Class III (1.74 to 3.5 tonnes) km,0.00045,2019-01-01 00:00:00,2019-12-31 23:59:59
1978,UK electricity for Evs,Vans,Class III (1.74 to 3.5 tonnes),Battery Electric Vehicle,miles,miles,kg CO2e,Class III (1.74 to 3.5 tonnes) miles,0.13559,2019-01-01 00:00:00,2019-12-31 23:59:59
1979,UK electricity for Evs,Vans,Class III (1.74 to 3.5 tonnes),Battery Electric Vehicle,miles,miles,kg CH4,Class III (1.74 to 3.5 tonnes) miles,0.00034,2019-01-01 00:00:00,2019-12-31 23:59:59
1980,UK electricity for Evs,Vans,Class III (1.74 to 3.5 tonnes),Battery Electric Vehicle,miles,miles,kg CO2,Class III (1.74 to 3.5 tonnes) miles,0.13453,2019-01-01 00:00:00,2019-12-31 23:59:59
1981,UK electricity for Evs,Vans,Class III (1.74 to 3.5 tonnes),Battery Electric Vehicle,miles,miles,kg N2O,Class III (1.74 to 3.5 tonnes) miles,0.00072,2019-01-01 00:00:00,2019-12-31 23:59:59
1982,UK electricity for Evs,Vans,Class III (1.74 to 3.5 tonnes),Battery Electric Vehicle,tonne.km,tonne.km,kg CO2e,Class III (1.74 to 3.5 tonnes) tonne.km,0.27251,2019-01-01 00:00:00,2019-12-31 23:59:59
1983,UK electricity for Evs,Vans,Class III (1.74 to 3.5 tonnes),Battery Electric Vehicle,tonne.km,tonne.km,kg CH4,Class III (1.74 to 3.5 tonnes) tonne.km,0.00069,2019-01-01 00:00:00,2019-12-31 23:59:59
1984,UK electricity for Evs,Vans,Class III (1.74 to 3.5 tonnes),Battery Electric Vehicle,tonne.km,tonne.km,kg CO2,Class III (1.74 to 3.5 tonnes) tonne.km,0.27036,2019-01-01 00:00:00,2019-12-31 23:59:59
1985,UK electricity for Evs,Vans,Class III (1.74 to 3.5 tonnes),Battery Electric Vehicle,tonne.km,tonne.km,kg N2O,Class III (1.74 to 3.5 tonnes) tonne.km,0.00146,2019-01-01 00:00:00,2019-12-31 23:59:59
1986,UK electricity for Evs,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,km,km,kg CO2e,Average (up to 3.5 tonnes) km,0.05793,2019-01-01 00:00:00,2019-12-31 23:59:59
1987,UK electricity for Evs,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,km,km,kg CH4,Average (up to 3.5 tonnes) km,0.00015,2019-01-01 00:00:00,2019-12-31 23:59:59
1988,UK electricity for Evs,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,km,km,kg CO2,Average (up to 3.5 tonnes) km,0.05747,2019-01-01 00:00:00,2019-12-31 23:59:59
1989,UK electricity for Evs,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,km,km,kg N2O,Average (up to 3.5 tonnes) km,0.00031,2019-01-01 00:00:00,2019-12-31 23:59:59
1990,UK electricity for Evs,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,miles,miles,kg CO2e,Average (up to 3.5 tonnes) miles,0.09323,2019-01-01 00:00:00,2019-12-31 23:59:59
1991,UK electricity for Evs,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,miles,miles,kg CH4,Average (up to 3.5 tonnes) miles,0.00024,2019-01-01 00:00:00,2019-12-31 23:59:59
1992,UK electricity for Evs,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,miles,miles,kg CO2,Average (up to 3.5 tonnes) miles,0.09249,2019-01-01 00:00:00,2019-12-31 23:59:59
1993,UK electricity for Evs,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,miles,miles,kg N2O,Average (up to 3.5 tonnes) miles,0.0005,2019-01-01 00:00:00,2019-12-31 23:59:59
1994,UK electricity for Evs,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,tonne.km,tonne.km,kg CO2e,Average (up to 3.5 tonnes) tonne.km,0.33858,2019-01-01 00:00:00,2019-12-31 23:59:59
1995,UK electricity for Evs,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,tonne.km,tonne.km,kg CH4,Average (up to 3.5 tonnes) tonne.km,0.00086,2019-01-01 00:00:00,2019-12-31 23:59:59
1996,UK electricity for Evs,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,tonne.km,tonne.km,kg CO2,Average (up to 3.5 tonnes) tonne.km,0.33591,2019-01-01 00:00:00,2019-12-31 23:59:59
1997,UK electricity for Evs,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,tonne.km,tonne.km,kg N2O,Average (up to 3.5 tonnes) tonne.km,0.00181,2019-01-01 00:00:00,2019-12-31 23:59:59
1998,Heat and steam,Heat and steam,Onsite heat and steam,,kWh,kWh,kg CO2e,Onsite heat and steam,0.17606,2019-01-01 00:00:00,2019-12-31 23:59:59
1999,Heat and steam,Heat and steam,Onsite heat and steam,,kWh,kWh,kg CH4,Onsite heat and steam,0.00105,2019-01-01 00:00:00,2019-12-31 23:59:59
2000,Heat and steam,Heat and steam,Onsite heat and steam,,kWh,kWh,kg CO2,Onsite heat and steam,0.17447,2019-01-01 00:00:00,2019-12-31 23:59:59
2001,Heat and steam,Heat and steam,Onsite heat and steam,,kWh,kWh,kg N2O,Onsite heat and steam,0.00055,2019-01-01 00:00:00,2019-12-31 23:59:59
